"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"SAU","Saudi Arabia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1820304,,
"SAU","Saudi Arabia","14_T044","Teachers teaching in classes with more than 10% of students whose first language is different from the language of instruction","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.9712438,,
"SAU","Saudi Arabia","14_T045","Teachers for whom 'teaching in a multicultural or multilingual setting' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3161925,,
"SAU","Saudi Arabia","14_T046","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4873049,,
"SAU","Saudi Arabia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3182521,,
"SAU","Saudi Arabia","15_T048","Principals reporting a shortage of teachers with competence in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.0036974,,
"SAU","Saudi Arabia","15_T049","Teachers teaching in classes with more than 10% of special needs students","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.68659467,,
"SAU","Saudi Arabia","15_T050","Teachers for whom the 'teaching in a mixed-ability setting' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2288492,,
"SAU","Saudi Arabia","15_T051","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a mixed-ability setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.245266,,
"SAU","Saudi Arabia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3940661,,
"SAU","Saudi Arabia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.895082,,
"SAU","Saudi Arabia","16_T166","Teachers who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4049647,,
"SAU","Saudi Arabia","16_T167","Teachers who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2809002,,
"SAU","Saudi Arabia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.8178937,,
"SAU","Saudi Arabia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.4902225,,
"SAU","Saudi Arabia","17_T185","Principals who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.6815617,,
"SAU","Saudi Arabia","17_T186","Principals who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.3002472,,
"SAU","Saudi Arabia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.14676747,,
"SAU","Saudi Arabia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.075306714,,
"SAU","Saudi Arabia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.8678764,,
"SAU","Saudi Arabia","18_T171","Teachers who report experiencing  'a lot' of stress in their work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.95746773,,
"SAU","Saudi Arabia","18_T172","Teachers who report that too much administrative work is a source of stress 'quite a bit' or 'a lot'","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2653459,,
"SAU","Saudi Arabia","18_T173","Teachers age 50 or less wanting to leave teaching within the next five years","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.6993762,,
"SAU","Saudi Arabia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.066062,,
"SAU","Saudi Arabia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4272667,,
"SAU","Saudi Arabia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.86946219,,
"SAU","Saudi Arabia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0773066,,
"SAU","Saudi Arabia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0,,
"SAU","Saudi Arabia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
